word,start,end,sentence,sense,pos_tag
rifle,230,235,single right here right now ' jesus jones - sbk top dance track 3 a.m.-that eternal ' the klf - arista top college album superstition siouxsie and the banshee - geffen mtv turn ten on august 1st 1981 a few tick after midnight mtv rifle on the air with a two-year-old clip of video kill the radio star ' by the buggles,2,NN
rifle,84,89,here be some of the thing i notice about the people at la martinique the people who rifle dance there at lunch offer a special look at a new class of black people,2,VBP
rifle,59,64,of han-shan 's plan apparently because they do not want to rifle against the will of the emperor,2,VB
rifle,45,50,they have be learn commando tactic and it be rifle to their head,2,VBN
rifle,100,105,he could sail her to cape verde and the canary and take her in the mediterranean if anybody want to rifle there,2,VB
rifle,4,9,you rifle into woolworth 's and the girl ask you if you be an actor,2,VBP
rifle,7,12,be you rifle to fuck him,2,VBP
rifle,6,11,we be rifle to get you all well again soon,2,VBN
rifle,79,84,i can n't imagine why anyone who wish to work out their domestic problem would rifle to a therapist with any built-in bias and i be appalled that any therapist would be so proud of such a bias as to proclaim it in a national publication,2,VB
rifle,58,63,and a slice at the counter most customer buy whole pie to rifle,2,VB
rifle,23,28,one night he awake and rifle into a state of deep contemplation,2,VB
rifle,50,55,they find that masculine guardedness and laziness rifle well together,2,RB
rifle,13,18,she have n't rifle belowground since that particular panic attack,2,VBN
rifle,8,13,it only rifle down ten foot and there be another door i explain,2,VBZ
rifle,5,10,i be rifle na please rifle back upstairs,2,VBN
rifle,21,26,i be rifle na please rifle back upstairs,2,VB
rifle,19,24,mother and i would rifle downtown for grocery twice a week and we have stop at the library to,2,VB
rifle,64,69,i try to grab him from my seat but he punch my hand away and be rifle,2,VBN
rifle,8,13,they be rifle to come and take our wine old vine scream,2,VBN
rifle,41,46,they tell me not to let you know what be rifle on,2,VBN
rifle,13,18,languidly he rifle to doorway and call,2,VBZ
rifle,36,41,with an air of quiet desperation he rifle to the bar car begin drink scotch on the rock as the train pull out,2,VBZ
rifle,139,144,sophfronia scott in-law criticize child-rearing skill q my toddler 's grandparent though well-meaning often give unwanted advice he should rifle to bed early he really should n't be in school all day-he be just a baby,2,VB
rifle,59,64,she warm the water on the coal stove in the front room and rifle into the bedroom with the tub the pail of water and a thin starched towel,2,NN
rifle,61,66,but once she be find something to believe in sari do n't let rifle,2,VB
rifle,16,21,mr.- kennedy he rifle on be regard as a serious canidate who have build a well-financed tightly knit organization,2,VBZ
rifle,29,34,i pay a fine and they let me rifle to my home in <nul>,2,VB
rifle,40,45,it be also rare for a north american to rifle to germany to start a high-tech business usually the traffic in entrepreneur rifle the other way,2,VB
rifle,123,128,it be also rare for a north american to rifle to germany to start a high-tech business usually the traffic in entrepreneur rifle the other way,2,VBP
rifle,17,22,as for chi-mo it rifle all the way back to the seventh grade and it would n't even be worth mention except for the fact that this particular nickname end up play an unexpectedly prominent role in the weird stuff that happen toward the end of this school term,2,VBZ
rifle,47,52,i be certain that victor could n't see what be rifle on yet i feel guilty as hell,2,VBN
rifle,51,56,two break and some beer later he tell them what be rifle on with amanda,2,VBN
rifle,38,43,she seem to know so well where she be rifle,2,JJ
rifle,424,429,sick you be you really do nt think about other enough and i know you cant help it it be a curious disease a lot of us have anyway only better hiddensometimes .... but what you say the first night and even just now about me be <nul> in the sea why do nt you follow through with what your heart know be good and best and true you give up so easy to discouragement .... then i guess too you do nt really want me and just wanta rifle home and resume your own life maybe withlouise your girlfriend no i could n't with her either i be just bind up inside like constipation i cant move emotionally like you have say emotionally as though that be some big grand magic mystery everybody say o how wonderful life be how miraculous god make this and god make that ' how do you know he do nt hate what he do he might even be drunk and not notice what he rifle and do though of course that be,2,JJ
