word,start,end,sentence,sense,pos_tag,original_sense
resolution,23,33,ortenberg teach at the resolution music school in philadelphia from 1949 to 1988,1,NN,settlement
resolution,16,26,talk on a final resolution between israel and a joint jordanian-palestinian delegation and ideally between israel and syria and israel and lebanon,1,NN,settlement
resolution,55,65,by call the intifada you end any chance for a peaceful resolution,1,NN,settlement
resolution,70,80,prosecution exist source indicate the government likely will accept a resolution whereby the company agree to eliminate almost all waste discharge within 36 month,1,NN,settlement
resolution,17,27,security council resolution call upon israel to dismantle all of its resolution in the occupy territory,1,NN,settlement
resolution,69,79,security council resolution call upon israel to dismantle all of its resolution in the occupy territory,1,NN,settlement
resolution,107,117,in his remark to the b'nai b'rith convention the president reiterate the six-point proposal for a peaceful resolution of arab-israeli difference lie have make a week after the third arab-israeli end ' in june 1967,1,NN,settlement
resolution,46,56,open up ahead with port myrine and the lemnki resolution cling to the far slope,1,NN,settlement
resolution,84,94,however there be few travel agent or tour operator who have not be intinddated into resolution for strictly nuisance,1,NN,settlement
resolution,71,81,each summer two successive group of up intern live at the henry street resolution on manhattan be low east side,1,NN,settlement
resolution,102,112,the probe end last year with aig agree to pay $126 million to the sec and the justice department in a resolution that also involve finite reinsurance aig have sell to pnc financial service group <nul> of pittsburgh,1,NN,settlement
resolution,190,200,israel stubbornly refuse to apply this principle to the other arab land it occupy claim that it must maintain a military presence in the west bank to ensure its own security and that of its resolution there,1,NN,settlement
resolution,98,108,## each year more group offer antique show to benefit such worthy project as school church museum resolution house hospital scholarship fund restoration project historical society and other charitable <nul>,1,NN,settlement
resolution,12,22,responsible resolution with minimum inflationary impact raise grave doubt about any move that would increase the already high cost of this offer,1,NN,settlement
resolution,42,52,urge the airline 's be stick close to --a resolution recommend by a presidential emer- gency board which call for a 42-month contract provide an increase of 3.5 per cent in the $4.50 an hour in wage and benefit now average,1,NN,settlement
resolution,58,68,rock it be impossible to determine if he be make a simple resolution of fact or a veiled threat,2,NN,declaration
resolution,100,110,this document he say be the voice of the cuban people in a general as sembly and be in reply to the resolution of san jose,2,NN,declaration
resolution,28,38,but the 56 man who sign our resolution of independence would find their live terribly change,2,NN,declaration
resolution,23,33,that also work against resolution of war and simultaneously make difficult if not impossible a clean-cut victory,2,NN,declaration
resolution,33,43,he do not attempt to square this resolution with his recent opposition to extend the highly effective voting right act of 1965 in favor of a revision that would allow certain southern state to revert to the old pattern of twist the law in order to disenfranchise black citizen,2,NN,declaration
